GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; White alone,Margin of Error; White alone,Estimate; Black or African American alone,Margin of Error; Black or African American alone,Estimate; American Indian and Alaska Native alone,Margin of Error; American Indian and Alaska Native alone,Estimate; Asian alone,Margin of Error; Asian alone,Estimate; Native Hawaiian and Other Pacific Islander alone,Margin of Error; Native Hawaiian and Other Pacific Islander alone,Estimate; Some other race alone,Margin of Error; Some other race alone,Estimate; Two or more races:,Margin of Error; Two or more races:,Estimate; Two or more races: - Two races including Some other race,Margin of Error; Two or more races: - Two races including Some other race,"Estimate; Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Two or more races: - Two races excluding Some other race, and three or more races"
1600000US1254000,1254000,"Palm Bay city, Florida",102153,7432,73400,6197,19569,4476,953,745,2011,922,0,303,4125,2256,2095,931,581,456,1514,766
1600000US1254200,1254200,"Palm Coast city, Florida",71409,2877,59226,2914,8680,587,100,170,1744,319,48,87,1015,648,596,455,0,303,596,455
1600000US1255775,1255775,"Pembroke Pines city, Florida",164839,11055,108994,8658,30607,6799,82,95,7833,3067,48,80,12348,4087,4927,2344,1233,842,3694,2198
1600000US1257425,1257425,"Plantation city, Florida",87414,5987,60857,5375,16131,4421,203,265,2915,1292,215,314,3475,2026,3618,1968,353,403,3265,1835
1600000US1258050,1258050,"Pompano Beach city, Florida",103611,9301,65411,5008,28847,6624,0,303,1115,1033,0,303,4598,2779,3640,2347,832,795,2808,2054
1600000US1258715,1258715,"Port St. Lucie city, Florida",152384,5360,121507,5438,21159,3502,683,399,3725,771,0,303,2699,1125,2611,1113,841,527,1770,921
1600000US1263000,1263000,"St. Petersburg city, Florida",236605,8390,161326,6252,59915,4751,485,333,7436,2303,0,303,3924,2154,3519,1162,490,360,3029,1097
1600000US1268350,1268350,"Spring Hill CDP, Florida",96940,4586,87821,3936,4275,1764,0,303,1575,604,0,303,1706,1230,1563,881,751,617,812,635
1600000US1269700,1269700,"Sunrise city, Florida",84829,7803,47024,5766,23219,5464,312,413,1909,1277,102,188,9796,3653,2467,1272,773,532,1694,1212
1600000US1270600,1270600,"Tallahassee city, Florida",161929,4657,93788,3553,56751,4165,360,346,5108,1079,0,303,2446,1029,3476,974,503,476,2973,933
1600000US1271000,1271000,"Tampa city, Florida",334093,13036,218592,10307,87780,7905,491,267,11999,2630,187,220,9649,2871,5395,1574,1402,613,3993,1361
1600000US1272145,1272145,"Town 'n' Country CDP, Florida",72830,7175,55231,6640,8518,2942,59,97,2520,1027,0,303,5401,2381,1101,593,83,145,1018,619
1600000US1276582,1276582,"Weston city, Florida",64781,6944,54849,6063,2014,1515,0,303,4712,2809,0,303,1836,1071,1370,955,461,753,909,676
1600000US1276600,1276600,"West Palm Beach city, Florida",88525,6227,44573,3711,27814,3842,63,83,2305,1260,0,303,13050,4484,720,372,368,371,352,282
1600000US1301052,1301052,"Albany city, Georgia",75481,2417,22074,1794,50331,2313,483,641,393,508,0,296,547,341,1653,1153,153,143,1500,1147
1600000US1303440,1303440,"Athens-Clarke County unified government (balance), Georgia",112672,421,75757,1325,29829,908,0,296,4317,198,29,49,2097,1043,643,352,0,296,643,352
1600000US1304000,1304000,"Atlanta city, Georgia",432511,11089,162739,6771,248958,10408,879,466,9043,1916,0,296,4757,2136,6135,1576,436,320,5699,1541
1600000US1304204,1304204,"Augusta-Richmond County consolidated government (balance), Georgia",191615,2402,81543,2403,100360,1734,616,338,3378,269,196,226,1558,663,3964,1352,323,278,3641,1307
1600000US1319000,1319000,"Columbus city, Georgia",187046,*****,89001,774,86553,787,781,337,3684,692,0,296,3217,995,3810,1118,697,540,3113,1094
1600000US1349000,1349000,"Macon city, Georgia",91047,4583,25429,2506,62688,3626,292,424,900,839,0,296,1433,1440,305,305,0,296,305,305
